Data S1. Processed proteomic data for M. capitata colony MC289 (n=2 per treatment/time point). Normalized abundance values and peptide statistics are shown for each protein identified. 																																	
Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Contaminant	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	# Razor Peptides	MC-289_T1-Amb_1603	MC-289_T1-Amb_1609	MC-289_T1-HiT_2878	MC-289_T1-HiT_2023	MC-289_T3-Amb_1595	MC-289_T3-Amb_2741	MC-289_T3-HiT_2183	MC-289_T3-HiT_2058	MC-289_T5-Amb_1721	MC-289_T5-Amb_2874	MC-289_T5-HiT_1341	MC-289_T5-HiT_2998	MC-289_Field_289-1	MC-289_Field_289-2	# Protein Groups	Modifications
FALSE	High	Master Protein	Montipora_capitata_PredGene_g67451	Montipora_capitata_PredGene_g67451	0	FALSE	29.604	14	5	8	5	401	45.5	5.99	2.16	5	0	274.6	490.9	362	293.9	319.7	311.3	399.7	396.2	341	330.5	384.6	288.1	431.2	343.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g25326	Montipora_capitata_PredGene_g25326	0	FALSE	21.935	15	4	4	4	396	44.5	6.02	0	4	0	323.8	231.8	231.5	255.4	281.5	260.3	258.1	273.3	244.8	322.7	314.8	292.2	274.1	311.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g26872	Montipora_capitata_PredGene_g26872	0	FALSE	16.648	22	5	6	5	230	26.5	6.43	4.77	5	0	595.9	762.5	545.5	657.3	663.2	681	469	390.8	627.3	637.6	542.4	524.5	729.8	680.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g54977	Montipora_capitata_PredGene_g54977	0	FALSE	13.231	18	3	4	3	159	17.9	8.78	3.19	3	0	287	296	240.3	278.9	285.2	276.1	249	261.3	260.8	303.1	270.1	258.4	254.1	239.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g32204	Montipora_capitata_PredGene_g32204	0	FALSE	9.078	10	3	3	1	271	30.7	6.68	0	3	0	41.4	54.2	45.3	39	38.3	36.2	32.2	34	43.1	55.9	36	35	43.7	51.1	1	
FALSE	Medium	Master Protein	Montipora_capitata_PredGene_g46193	Montipora_capitata_PredGene_g46193	0.017	FALSE	1.472	3	1	1	1	227	25.9	6.89	1.87	1	0	96.1	105.3	92.4	86.3	124.6	95.4	107.6	112.3	71.8	115.2	110.8	81.3	110.9	108	1	
FALSE	Medium	Master Protein	Montipora_capitata_PredGene_g7702	Montipora_capitata_PredGene_g7702	0.041	FALSE	1.081	4	1	1	1	141	16.3	5.05	0	1	0	259.3	261.2	263.5	202.5	370.2	353	82	72.7	397.5	363.4	147.7	531.1	148.2	620.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g32996	Montipora_capitata_PredGene_g32996	0	FALSE	68.55	40	12	24	12	296	32.8	5.86	17.66	12	0	1396.8	1533.5	1359.7	1244.2	1317.6	1310.6	1376.6	1398.6	828	1453.5	1328	1389.1	1219	1339.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g9550	Montipora_capitata_PredGene_g9550	0	FALSE	19.837	14	4	11	2	329	37.7	6.58	7.8	4	0	34.4	52.1	54.2	26.1	32.8	31.5	40.5	41.5	17.4	47.7	38.4	18.4	22.6	15.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g34640	Montipora_capitata_PredGene_g34640	0	FALSE	17.857	18	4	5	4	262	26.6	11.53	7.2	4	0	238.8	244.1	205.5	224.2	226.7	219.4	220.1	185.4	264.1	263	224.1	247.2	218.9	264.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g63386	Montipora_capitata_PredGene_g63386	0	FALSE	13.556	2	4	5	4	1769	193.9	6.24	5.73	4	0	122.7	114.7	105.1	105.7	97.5	104.8	117.7	116.8	115.7	127.9	132.9	153.5	89.7	114	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g26308	Montipora_capitata_PredGene_g26308	0	FALSE	8.286	7	2	2	2	420	45.5	8.16	0	2	0	30.1	29.9	25.6	27.8	36.8	28.6	30.8	28.1	29.2	30.8	30.8	31.7	31.7	21.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA10443_R0	Montipora_capitata_PredGene_adi2mcaRNA10443_R0	0	FALSE	39.859	24	5	12	5	304	34	4.7	25.99	5	0	219.3	199	175.9	196.6	192.7	183.7	167.8	191.1	155.7	233.9	200.3	230.7	201.9	226.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA22627_R0	Montipora_capitata_PredGene_adi2mcaRNA22627_R0	0	FALSE	16.946	10	5	5	5	564	64.3	5.67	6.06	5	0	92.3	98.1	82	87.4	82.8	98.5	79.7	71.3	66.8	86.5	71.5	83	87	72.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g61653	Montipora_capitata_PredGene_g61653	0	FALSE	13.461	7	3	3	3	581	64.8	6.05	0	3	0	344.9	281.2	268.1	286.4	366.3	298.1	258.5	274.4	19.2	318.3	275.7	127.5	346.7	260.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g22529	Montipora_capitata_PredGene_g22529	0	FALSE	9.903	17	3	4	3	278	31.3	6.44	2.2	3	0	117.9	110.3	85	121.2	112.7	104.7	86.2	75.6	108.8	133.5	80.4	128	99.8	118	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g10610	Montipora_capitata_PredGene_g10610	0	FALSE	9.174	23	4	7	4	104	11.3	8.69	0	4	0	836.8	867.5	702.7	818.7	676.3	732.4	644	701.8	643.1	1020.3	698.8	496	598.8	757.2	1	Met-loss [N-Term]
FALSE	High	Master Protein	Montipora_capitata_PredGene_g12297	Montipora_capitata_PredGene_g12297	0	FALSE	8.792	7	2	2	2	368	41.7	5.2	0	2	0	134	151.2	134.2	119.6	108.3	153.2	106.3	87.1	41.3	137.6	87.1	16.6	100.9	120.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g35251	Montipora_capitata_PredGene_g35251	0.001	FALSE	3.3	4	1	1	1	286	30.8	8.66	2.02	1	0	53.5	55.4	51.6	45.5	71.6	58.7	59.9	68.3	60.1	54.8	60.2	29.8	69.7	53.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g22958	Montipora_capitata_PredGene_g22958	0	FALSE	59.207	12	13	16	13	1413	153.7	4.89	20.11	13	0	286	348.8	271.6	291.5	295	282.7	249.9	289.9	297.4	325.9	268	232.9	290.4	365	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g29846	Montipora_capitata_PredGene_g29846	0	FALSE	36.068	2	9	10	9	4561	496	7.9	8.23	9	0	429.1	437.7	419.1	356	419.2	504.9	359	309.3	563.4	381	305.6	330.4	386.7	431.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA23861_R2	Montipora_capitata_PredGene_adi2mcaRNA23861_R2	0	FALSE	16.404	15	4	7	4	237	27	5.31	11.13	4	0	207.2	220.7	167.2	217.4	222.6	197.7	187.4	258.8	186.3	319.8	260.8	220.5	288	203.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g47466	Montipora_capitata_PredGene_g47466	0	FALSE	12.274	17	3	6	3	312	33.9	6.29	8.65	3	0	79.1	77.7	73.1	66.8	69	69.5	63.8	57.5	101.1	71.2	70.7	95.9	80.6	85.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g24097	Montipora_capitata_PredGene_g24097	0	FALSE	10.298	6	2	2	2	538	60.9	8.34	0	2	0	66	64.3	61.8	54.6	59.6	59.3	52.6	49.1	54.4	71.3	42.5	73.7	67.7	61.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g53881	Montipora_capitata_PredGene_g53881	0	FALSE	9.789	11	4	4	4	350	39.9	9.5	3.57	4	0	88.9	97.6	83.5	82.6	78.9	72.8	76.6	66.2	85.9	88.7	76.2	86	80	80.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g9379	Montipora_capitata_PredGene_g9379	0	FALSE	5.545	9	1	1	1	114	13.3	8.21	0	1	0	79	72	67.5	67	67.9	64.6	70.9	71.3	76.1	72.2	80.3	53.7	76.5	68.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g50929	Montipora_capitata_PredGene_g50929	0	FALSE	4.741	3	2	2	2	654	71.8	6.99	2.01	2	0	22.2	12	16	13.3	21.2	19.6	8.8	7.6	17.5	13.7	16.9	27	13.4	17	1	
FALSE	Medium	Master Protein	Montipora_capitata_PredGene_g45290	Montipora_capitata_PredGene_g45290	0.04	FALSE	1.083	2	1	1	1	324	35.6	4.63	0	1	0	55.5	52.1	43	53.3	46.4	44.8	55.9	52.3	58	84.9	60.6	63.2	56.5	66.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g56372	Montipora_capitata_PredGene_g56372	0	FALSE	29.615	43	8	15	8	235	25.3	5.67	5.19	8	0	1037.4	999.4	888.4	928.3	1012.1	988.1	907.4	1015.4	1027.8	1073	955.3	1132.9	1010.9	1055.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA36153_R1	Montipora_capitata_PredGene_adi2mcaRNA36153_R1	0	FALSE	29.598	9	8	8	8	1038	118.4	8.44	11.41	8	0	151.1	198.9	190	126	247.1	231.7	198.8	195.7	232.8	136.9	243.3	299.4	225	291.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA27154_R0	Montipora_capitata_PredGene_adi2mcaRNA27154_R0	0	FALSE	13.201	6	3	3	3	772	86	4.58	5.49	3	0	70	73.5	59.8	68.4	73.7	54.3	54.7	48.7	69.8	68.8	58.9	55.8	53.1	49.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g17886	Montipora_capitata_PredGene_g17886	0	FALSE	10.322	6	2	2	2	452	49.7	7.71	1.81	2	0	40.5	51.4	48.3	34.3	54.7	51.4	48.1	56.5	69.3	35.7	40.9	145.3	52.8	52.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g54170	Montipora_capitata_PredGene_g54170	0	FALSE	7.97	18	3	3	3	237	25.7	5.06	4.78	3	0	240	190.5	180.4	201.5	201.6	171.5	225.4	231.7	5.6	283.2	257.8	186.1	234.7	238.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g25284	Montipora_capitata_PredGene_g25284	0	FALSE	7.124	3	2	2	2	695	77.8	7.94	0	2	0	159.9	174.9	160.1	139.2	165.3	194	166.7	172.7	173.7	162.3	195.1	232.3	175.8	205.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g30450	Montipora_capitata_PredGene_g30450	0	FALSE	5.873	8	2	2	2	240	26.4	5.87	0	2	0	89.6	86	75.6	81	79.2	88.2	69.5	79.5	144	96	85.5	160.4	89.2	109.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA32176_R0	Montipora_capitata_PredGene_adi2mcaRNA32176_R0	0	FALSE	5.132	13	2	3	2	169	19	10.08	0	2	0	138.9	147.2	111.7	145.6	111.3	111.2	128.8	122	151.4	172.1	157.2	109.8	89.2	137.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA7634_R1	Montipora_capitata_PredGene_adi2mcaRNA7634_R1	0.002	FALSE	2.532	3	1	1	1	319	36.4	7.34	0	1	0	37.3	28.6	21.3	39.9	27.2	26.2	33	39.2	13.3	36.5	37.5	36.7	49.3	36.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g15767	Montipora_capitata_PredGene_g15767	0.002	FALSE	2.451	5	1	1	1	182	20.5	7.39	2.13	1	0	120.2	117.9	85.4	132	108	78.5	118.6	175.3	43.3	86.6	160.4	91.5	228.1	146.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g39716	Montipora_capitata_PredGene_g39716	0	FALSE	67.406	38	14	24	11	414	44.8	8.46	20.49	14	2	1044.1	1489	1156.8	1072.5	692.1	790.6	1954.8	1735.4	1808.7	1753.2	2424.9	1126.5	1118.4	754.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g20947	Montipora_capitata_PredGene_g20947	0	FALSE	57.844	35	8	16	8	325	33.7	8.31	4.66	8	0	506.2	535.2	493.4	438.1	462.8	499.2	493.2	421	397.1	478.7	402.8	489.6	485.6	502.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g63466	Montipora_capitata_PredGene_g63466	0	FALSE	32.192	16	6	7	1	432	49.9	5.63	5.55	6	0	165.3	210.4	166.4	166.7	183.8	150.1	169.5	148.1	156.5	189.2	147.6	77.8	199	165.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g26280	Montipora_capitata_PredGene_g26280	0	FALSE	26.331	19	6	11	6	291	33.6	4.6	13.12	6	0	426	326.1	327.9	338	386.3	357.4	324.3	277	541.2	311	272.2	305.5	388.8	410	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g25505	Montipora_capitata_PredGene_g25505	0	FALSE	20.502	13	6	6	6	436	48.8	8.59	4.38	6	0	299.9	261.8	238.7	262.6	272.6	286.6	283.3	314.3	279.2	309.7	281	314	336.3	306.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g36813	Montipora_capitata_PredGene_g36813	0	FALSE	12.627	8	6	7	6	645	73.4	6.93	7.4	6	0	438.9	374.3	348.4	376	412.1	413.4	282.5	259.3	279.5	312.4	294.1	419.3	249.5	338	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g70604	Montipora_capitata_PredGene_g70604	0	FALSE	10.429	20	4	4	1	637	70.7	8.27	1.93	4	0	45.8	51.6	51.1	36.9	39.4	40.5	47.1	47.9	18	58.4	43	45.2	58.2	50.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA3019_R0	Montipora_capitata_PredGene_adi2mcaRNA3019_R0	0	FALSE	5.697	8	2	2	2	452	50.9	6.79	0	2	0	136.3	147.5	120.6	132.9	130	140.5	189.9	203	138.7	151.3	246.9	393.4	62.2	88.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g65825	Montipora_capitata_PredGene_g65825	0	FALSE	5.623	3	2	2	2	459	51.9	5	4.4	2	0	235.7	182.1	181.1	188.8	226.4	220.4	107	116.7	181.1	173.9	170.2	150.1	173.3	206.9	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g47566	Montipora_capitata_PredGene_g47566	0.001	FALSE	4.353	3	1	1	1	375	41.7	9.92	0	1	0	52.4	57.9	56.1	43.1	54.5	47.1	56.6	64.7	61.9	35.7	62.9	80.4	69	57.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g61980	Montipora_capitata_PredGene_g61980	0.002	FALSE	2.279	9	2	2	2	151	17.7	5.59	4.09	2	0	221.4	240.5	213.2	199	224.4	206.8	147.9	161.2	236.2	245.2	163.4	162	221.4	243.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g5206	Montipora_capitata_PredGene_g5206	0	FALSE	199.716	41	30	83	30	961	107.3	5.54	104.66	30	0	3307.6	4259.7	3626.8	3107.1	3139.6	3520.8	4137.9	4088.2	2203.5	3020.4	3025.8	2398	3450.5	3137.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g34510	Montipora_capitata_PredGene_g34510	0	FALSE	131.846	52	19	90	19	362	38.6	7.66	55.44	19	0	4777.5	4644.3	4072.8	4357.1	4466.7	4374.4	3968.6	4160.9	3809.1	4440.7	4111.1	3714.6	5076	4635.6	1	Met-loss [N-Term]
FALSE	High	Master Protein	Montipora_capitata_PredGene_g17324	Montipora_capitata_PredGene_g17324	0	FALSE	7.314	23	2	12	2	80	8.7	8.19	2.48	2	0	400.2	399.7	343.7	371.8	316.1	341.8	255.1	248.2	369.9	404.5	319.5	260.2	322.3	387	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g39927	Montipora_capitata_PredGene_g39927	0	FALSE	5.284	3	2	2	2	716	81.7	5.92	0	2	0	288.4	295.7	217.6	313.5	242.5	290.5	209.6	213.1	242.6	306.8	200.9	199.1	248.8	234.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g43407	Montipora_capitata_PredGene_g43407	0.001	FALSE	3.969	1	1	1	1	2656	295.8	5.07	2.84	1	0	16.9	22.9	18.5	16.7	19.6	14.5	21.5	23.9	20.3	24.7	15	19.1	19.2	20.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g48100	Montipora_capitata_PredGene_g48100	0.001	FALSE	3.107	7	1	1	1	126	14.1	11.15	0	1	0	49.9	51.6	50.9	40.4	63.4	64.7	43	51.6	53.7	55.3	55.3	60.2	44.3	58.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA36649_R0	Montipora_capitata_PredGene_adi2mcaRNA36649_R0	0.002	FALSE	2.592	4	1	2	1	210	23.6	9.47	0	1	0	20.9	33	21.9	25.2	35.1	27.1	28.1	31.6	17.4	19.3	23.5	5	46.5	22.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g640	Montipora_capitata_PredGene_g640	0	FALSE	70.683	26	10	16	9	538	59	7.02	33.8	10	0	267.4	541.5	563.6	205.7	522.3	443.3	583	523.9	315.7	212.8	413	651	476.2	535.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g7313	Montipora_capitata_PredGene_g7313	0	FALSE	56.31	30	8	21	5	324	36.4	6.68	18.52	8	3	1648	1608.1	1491.2	1425.2	1441.5	1644.1	1437.2	1334.7	1213.6	1644.4	1353.5	1463.5	1361.5	1315.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g66766	Montipora_capitata_PredGene_g66766	0	FALSE	17.937	12	3	4	3	293	32.2	5.07	5.02	3	0	207.9	238.7	195.7	203	195.2	224.3	181.6	238.5	194.7	220.3	185.4	136.1	198.2	192.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g44112	Montipora_capitata_PredGene_g44112	0	FALSE	7.239	7	3	3	3	388	42.5	8.19	0	3	0	26.7	34.4	28.6	25.7	31.2	31.9	35.3	39.4	34.8	41.1	34.5	29.7	45.9	38.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g25018	Montipora_capitata_PredGene_g25018	0	FALSE	112.163	43	20	74	20	476	53.1	5.19	57.48	20	0	2425.8	2881.5	2688	2089.5	2090.7	2188.9	3246.8	3048.6	2404.7	2797	2673.2	2025	2484.9	2255.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g27090	Montipora_capitata_PredGene_g27090	0	FALSE	37.802	26	6	10	6	265	30.3	7.34	12.82	6	0	904.7	652.6	682.6	693.8	474.7	655.5	411.5	426.7	557.8	889.1	583	658	354.5	705.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g52082	Montipora_capitata_PredGene_g52082	0	FALSE	22.93	12	6	9	6	502	56.1	7.43	2.07	6	0	452.6	456.7	406.6	408.4	437.3	428.6	371	380.9	342	435.1	353.9	307.8	493.9	445.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA6730_R0	Montipora_capitata_PredGene_adi2mcaRNA6730_R0	0	FALSE	20.916	18	3	8	3	228	24.7	6.52	11.76	3	0	165.5	147.7	136.8	143.4	152.5	139.6	121.8	142.3	149.3	161.3	150.2	139.8	138.4	133	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g54693	Montipora_capitata_PredGene_g54693	0	FALSE	11.164	20	2	2	2	144	14.8	9.89	4.91	2	0	104.1	220.6	176.8	104.3	59.5	79.5	301	280	108	217.4	341.2	76.7	95.2	97.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g43515	Montipora_capitata_PredGene_g43515	0	FALSE	10.665	7	2	2	2	400	45.3	8.47	3.77	2	0	60.1	46.8	46.2	49	61.2	50.8	49.6	56.4	42.2	55.9	50	68.8	61.3	51	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA27705_R0	Montipora_capitata_PredGene_adi2mcaRNA27705_R0	0	FALSE	8.397	7	2	4	2	334	35.7	8.73	6.83	2	0	28.5	19.3	23.6	18.7	20	17.9	20.1	19.8	23.8	22.6	20.7	21.7	16.5	18.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g8021	Montipora_capitata_PredGene_g8021	0	FALSE	6.905	6	1	1	1	340	38.5	5.69	0	1	0	81.6	93.5	78.7	77.9	92	81.2	75.8	86	92.3	109.1	91.1	125.1	79.5	82	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g28779	Montipora_capitata_PredGene_g28779	0	FALSE	5.889	1	1	1	1	822	90.5	5.48	0	1	0	46.8	64.4	59.8	40.5	54.5	47.8	45.1	53.7	49.3	45.1	48.9	62.7	41.9	49.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g13411	Montipora_capitata_PredGene_g13411	0	FALSE	4.924	3	1	1	1	605	68.2	8.09	0	1	0	63.1	61.8	49.9	62.6	51.8	47.4	42.6	49	60.6	62.2	62.6	43.3	80.4	66.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g22366	Montipora_capitata_PredGene_g22366	0	FALSE	61.629	22	10	15	10	639	69.3	7.68	30.82	10	0	717.3	594.1	489.9	699.3	851.5	925.7	373.5	391.8	336.8	624.3	357.4	406.9	580.3	524.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g34954	Montipora_capitata_PredGene_g34954	0	FALSE	46.507	13	11	13	11	1072	120.5	7.06	15.55	11	0	459	513	427.7	442.9	469.6	542.4	320.6	322	597.5	394.6	253	337.1	358.9	464.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g8632	Montipora_capitata_PredGene_g8632	0	FALSE	27.691	22	7	8	6	474	52.6	5.38	10.88	7	0	302.8	382.3	329.7	282.2	329.8	381.7	182.3	156.1	349	205.7	170	273	182.9	217.4	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g40423	Montipora_capitata_PredGene_g40423	0	FALSE	26.41	38	6	7	6	283	31.1	8.57	8.78	6	0	76.2	78.6	69.6	69.2	82.6	84.1	80.8	63.2	63	65	63.1	73.1	71.6	74.1	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g49482	Montipora_capitata_PredGene_g49482	0	FALSE	25.726	18	3	7	3	329	34.8	8.03	9.66	3	0	99.5	89.7	100.4	71.4	76.8	82.9	102.9	95.5	107.5	86.3	113.4	86	62.5	95.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g63044	Montipora_capitata_PredGene_g63044	0	FALSE	16.962	16	6	7	6	359	40.7	6.14	3.82	6	0	269.6	307	258.5	257.4	379.1	330.8	166.6	164.1	295.3	248.5	200	208.5	287.9	294	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g5072	Montipora_capitata_PredGene_g5072	0	FALSE	12.91	6	3	6	3	516	56.5	7.42	1.94	3	0	227.9	232.2	189	225.1	195.7	221.6	149.7	162.6	255.3	196.2	180.9	238.8	243.6	251.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA14468_R2	Montipora_capitata_PredGene_adi2mcaRNA14468_R2	0	FALSE	8.71	13	3	3	3	152	17.6	5.24	0	3	0	137.2	171	174	108.5	181.9	179.7	168.8	207.7	215.4	92.1	195.7	331	309	368.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g34654	Montipora_capitata_PredGene_g34654	0	FALSE	7.482	9	3	3	3	290	31.6	5.15	2.21	3	0	11.1	8.3	7.5	9.8	11.6	8.6	5	6.9	3.3	10.4	6.5	13	9.3	12.8	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g53225	Montipora_capitata_PredGene_g53225	0	FALSE	6.629	7	2	2	2	285	31.6	9.94	1.78	2	0	72	75.1	65.3	66.5	59.8	59.2	61	58.8	67	68.9	66.4	75	57.7	62.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g8200	Montipora_capitata_PredGene_g8200	0	FALSE	5.454	1	2	2	2	2735	312.8	7.61	2.26	2	0	30.2	33.3	33.1	24.5	45.6	37.1	27.9	30.9	33.1	39.1	28.7	40.3	36.7	28	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g64070	Montipora_capitata_PredGene_g64070	0.001	FALSE	3.146	10	1	1	1	101	11.6	8.09	0	1	0	151.3	139	129.5	130.7	119	112.6	145	155.9	102.1	131.3	138.6	81.3	162.1	132.5	1	
FALSE	Medium	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA252_R0	Montipora_capitata_PredGene_adi2mcaRNA252_R0	0.012	FALSE	1.625	5	1	1	1	220	25.7	6.58	0	1	0	14.8	15.3	11.9	15.3	15.8	17.8	13.6	12.5	11.5	16	19.3	13	20.1	9.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g31927	Montipora_capitata_PredGene_g31927	0	FALSE	421.445	12	120	130	120	11736	1309.8	4.94	139.62	120	0	5849.4	5725	5299.7	5095.7	5963.1	5798.9	5086.5	5005.7	5015.4	5510.6	4891.1	4678.3	5403.8	5164.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g8095	Montipora_capitata_PredGene_g8095	0	FALSE	17.196	5	5	6	5	1129	125.8	6.62	3.47	5	0	225.9	217.3	168.3	235.5	174	182.1	210.3	183.5	184.4	269.1	232.3	199	188.1	221.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA24936_R1	Montipora_capitata_PredGene_adi2mcaRNA24936_R1	0	FALSE	15.085	9	3	3	3	448	50.9	7.25	4.63	3	0	210.9	225.4	195	196.7	206.4	203.3	150.3	139.9	192.9	185.6	164.7	230.3	202.6	189	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA30342_R3	Montipora_capitata_PredGene_adi2mcaRNA30342_R3	0	FALSE	14.082	16	3	3	1	240	26.4	7.23	6.21	3	1	177.1	172	130	188.7	104	178.5	103.4	101.7	135.5	168.2	114.7	265.6	99.1	155.6	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g48819	Montipora_capitata_PredGene_g48819	0	FALSE	7.732	3	2	2	2	809	92.3	7.9	0	2	0	156.5	161.5	140.6	145	156.2	160.6	132.6	99.4	140.8	161	97.8	109.4	132.3	155.5	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g47497	Montipora_capitata_PredGene_g47497	0	FALSE	49.539	23	7	26	7	390	44.5	4.92	53.39	7	0	1173.1	1056.9	1036	966.8	878.4	1005.7	890	751.5	928.4	1253.8	877.6	696.6	1168.2	1075.3	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g2661	Montipora_capitata_PredGene_g2661	0	FALSE	23.226	30	6	6	5	278	31.5	6.32	7.37	6	0	161.5	212.5	193.9	143.2	188	160	176.5	233.2	229.2	119.1	167.9	538.1	123.9	190.7	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_adi2mcaRNA4393_R0	Montipora_capitata_PredGene_adi2mcaRNA4393_R0	0	FALSE	7.015	1	2	2	2	2143	239.8	6.24	2.63	2	0	28.9	23	28.2	19	24.9	29.9	32.9	37.8	30.3	21.3	26.1	34.7	22.7	21.2	1	
FALSE	High	Master Protein	Montipora_capitata_PredGene_g68166	Montipora_capitata_PredGene_g68166	0	FALSE	62.94	32	11	14	11	437	46.9	5.92	14.89	11	0	695.8	728.9	668.9	614.5	581.4	587.8	600.4	573.9	590.1	672.5	551.9	623.8	601.8	635.1	1	
